info_id,overview,rating,votes_count,runtime
9347,"Arisu is overwhelmed with guilt and ready to give up, but Usagi urges him to keep going. next up is a game of endurance in an underground highway.",7.4,754.0,47.0
9348,"After Arisu and Usagi find their way to the Beach, the king of the so-called utopian haven forces them to help gather the remaining playing cards.",6.9,708.0,51.0
9349,Chishiya recruits Arisu and Usagi to help him change the status quo. An unforeseen event rocks the fragile power dynamics of the Beach.,7.5,662.0,41.0
9350,"Once a safe haven, the Beach becomes the arena for the next stage, where an epic witch hunt turns everyone against each other in a hostile showdown.",7.8,671.0,48.0
9351,"Tensions inside the resort reach a boiling point. As the game clock nears zero, those who've survived the onslaught now face an uncertain future.",7.9,732.0,52.0
9352,"Jack-of-all-trades Yun and Haberu investigate sound emanating from an empty mansion. They locate the source nearby, while Mei hears the same tune.",6.7,101.0,
9353,"The silly putty of the English language, our most malleable swear word can refer to sex, rage, confusion, excitement and a whole lot more.",7.1,488.0,21.0
9354,"With medieval roots as a term for excrement, this filthy vulgarity evolved over time into something much more versatile - and sometimes even positive.",6.8,373.0,21.0
9355,"Though it literally means ""female dog"", in recent years, some women have started to reclaim the ""B word"" as a term of strength and solidarity.",6.4,351.0,21.0
9356,"You can have one or you can be one. But how did an unassuming nickname for ""Richard"" become one of our most popular swear words?",6.9,301.0,21.0
9357,"From its feline origins to its modern slang uses describing genitalia or insulting manhood, learn how ""pu**y"" has stood the test of time.",6.7,279.0,
9358,"Though quite mild when compared with its profane brethren, ""damn"" has maintained its meaning from biblical times and can still pack a punch even today.",6.8,263.0,
9359,"On the fifth episode of Son Of Abish Season 8, Vir, Rohan and Abish give us friendship goals, reasons to eat Missal Paav, jail time stories and non-stop entertainment.",,,
9360,"Inspired by Floyd Mayweather's book, Brian switches up his parenting style. But when Sasha acts strangely, Brian looks to a drug test for answers.",6.9,48.0,
9361,"Yun, Goro, and the robot Jet Jaguar clash with the hostile pterosaur-like monster Rodan. Mei travels to Tokyo to meet with a world renowned researcher.",7.2,79.0,
9362,"A legion of Rodan swarm towards Nigashio. The Otaki Factory crew scramble to lure them away from the city, but soon find themselves surrounded.",7.3,73.0,
9363,"Yun and Haberu deduce that Misakioku may be linked to the Rodan incursion. Mei attends Li's lecture in Dubai, where the professor reveals new material.",6.9,67.0,
9364,"Salunga emerges from the depths of the Upala research station shrouded in red dust. Meanwhile, Yun observes Anguirus exhibiting an uncanny ability.",7.4,67.0,
9365,Mei discovers a mysterious code in Professor Ashihara's research. The Otaki crew confront Anguirus as part of the city's extermination efforts.,7.5,64.0,
9366,"Following a group of Manda, a giant monster makes landfall in Tokyo. Red dust forces Mei and Professor Li's flight to London to divert to Milan.",7.4,60.0,
9367,"Ground forces under the command of Matsubara respond to Godzilla's attack on Tokyo. Now in London, Mei attempts to decipher Ashihara's research.",7.2,53.0,
9368,"Godzilla continues to advance on Tokyo, covering the city in red dust. The Otaki crew rushes to rescue a person ensnared by spider-like monster.",7.5,51.0,
9369,"Back at Ashihara's mansion, Yun and Haberu attempt to decipher the professor's research using Jet Jaguar. In India, Lina takes Mei to meet with BB.",7.5,50.0,
9370,"Before heading to the Super Dimension Calculator, BB offers Mei a view of the Singular Point. The Otaki crew leave for Tokyo to destroy Godzilla.",7.0,47.0,24.0
9371,Mei learns of a large explosion triggered by Ashihara's calculator long ago. Kanoko gives Matsubara the Orthogonal Diagonalizer to use against Godzilla.,7.3,50.0,24.0
9372,"Mei, BB and Pelops II attempt to prevent the Catastrophe, but Salunga ambushes them. Meanwhile, the Otaki crew make their final push toward Godzilla.",7.1,55.0,24.0
9373,"When Jack tracks him down, Alsan/Alexander sees it as a sign to revive the Resistance. But things remain unsettled between Victoria and Kirtash.",7.0,7.0,
9374,A doctor is found lifeless after going over a waterfall. Now she and others share their near-death experiences. Does consciousness expand after death?,7.3,214.0,51.0
9375,"Poised between life and death, mediums promise a chance to commune with the departed. Can seekers cultivate that ability and find solace and healing?",4.8,174.0,57.0
9376,"A medium leads a séance, deeply moving a student. Plaster casts of ""spirit"" hands--physical manifestations of the dead--are explored.",4.5,151.0,50.0
9377,"A bird, a dancing light or a caress: Signs and messages from the dead happen all the time, mediums say. So the grieving look for ways to communicate.",6.5,116.0,48.0
9378,"Can consciousness survive a body's demise? An investigator records eerie sounds at a historic spot, and a doctor discusses encounters with the dying.",6.7,105.0,53.0
9379,"Vivid details and unshakeable confidence--from a 5-year-old. A child psychiatrist studies cases of past-life memories, which occur around the world.",8.1,134.0,52.0
9381,"In this episode, watch Abish seamlessly transition from one question to another to make sure there's a connection between all stories. Bassi and Dolly reveal how they manipulate their parents into approving of their profession.",,,
9382,"Ricky and Lizzie struggle to find privacy. Doc worries about Hope, who may be stuck in a hurricane. Mel offers Jack an enticing invitation.",7.4,205.0,42.0
9383,Lily divulges a devastating secret to Mel. Brie gets to know Brady better and admits something to Jack. Lizzie's ex surprises her.,7.2,187.0,46.0
9384,"Doc and Mel help Christopher and Preacher with a medical emergency. After an angry confrontation, Jack focuses his energy on a romantic gesture.",7.6,171.0,47.0
9385,"Mel is taken aback by Doc's news after they interview a new doctor. To Jack's chagrin, Todd makes a bold request. Lily makes a difficult revelation.",7.5,162.0,45.0
9386,Jack and Mel argue about their relationship and their future while competing in the Lumberjack Games. Brie opens up about her painful breakup.,7.6,160.0,42.0
9387,Jack meets with a custody attorney and his stress begins to overwhelm him. Brady gets brought in for questioning. Muriel offers Doc advice.,7.4,159.0,44.0
9388,"Heartbroken, Mel heads to LA to support Joey at her divorce hearing. More of Jack's memories return. Lily asks her friends to care for her children.",7.9,167.0,44.0
9389,The town says goodbye to a dear friend. Brie suffers a loss of her own. Mel and Jack discuss what should happen with their relationship.,7.8,157.0,48.0
9390,Jack makes a momentous decision as Mel grapples with how to share surprising news. Doc is plagued with concern. Preacher meets with Paige's friend.,7.3,190.0,
9391,Mac is off to a rocky start on his quest to impress his new team; a lonely Kayla makes a connection with a mysterious skater.,7.0,54.0,34.0
9392,"Kayla learns unexpected things about Ava and Sky, while trying to unmask the mystery skater; Sky opens up to Mac about her past.",6.6,41.0,28.0
9393,"Mac wants to bond with his teammates, but his arrogance keeps getting in the way; Kayla tracks down Jacob; Ava's mother prepares a special surprise.",6.9,38.0,31.0
9394,"Kayla is determined to prove that she and Jacob are the perfect pair, Mac faces off with a former enemy, and Ava dons a disguise.",7.1,34.0,26.0
9395,"Sky tries to warn Kayla that Jacob has doubts, but it's mistaken for jealousy, Ava makes a big decision, and Mac uncovers Kayla's plan to ruin his game.",7.4,41.0,30.0
9396,"As Mac struggles to regain his confidence, Ava pushes her father to put her on the ice; Holly blames Kayla for putting Sky in danger.",7.2,38.0,27.0
9397,"Elina makes Kayla an offer, Bear and Sam get an unexpected visitor, and Mac and Kayla both need Sky's support.",7.3,37.0,26.0
9398,"Team morale is at an all-time low, and Mac's suffering is at an all-time high. Ava makes a confession and Kayla begins her training with Elina.",7.2,37.0,29.0
9401,"Daniel finally clicks with a woman he met through a dating app, but she's not who she seems. In 1998, an incident with a VHS tape lands him in hot water.",7.8,45.0,33.0
9402,"On this episode of Son Of Abish, watch AK battle AK until one of the AKs emerges victorious. Which AK will it be? There's only one way to find out.",,,
9403,Franck and Thomas drive to a city in southern France to film a music video for a drug dealer named Tony.,7.1,40.0,
9404,,7.1,36.0,
9405,,7.4,35.0,
9406,,7.1,32.0,
9407,,7.6,31.0,
9408,,7.2,31.0,
9410,,7.4,30.0,
9411,,7.3,34.0,
9412,,7.5,33.0,
9414,"Trapped between duty and love, Kirtash tries to find a balance and reveals his true nature to Victoria - and to Jack, whom he's determined to kill.",7.0,6.0,
9415,"An epic duel, on the battlefield and in Victoria's heart, pits Jack and Kirtash against each other for Idhun's future.",7.4,7.0,
9416,"Ashran, the necromancer, unleashes Gerde, forcing Victoria, Jack and Alexander to fight for their lives. Victoria's grandmother reveals a secret.",7.4,7.0,
9417,"The unexpected return of a friend helps Jack understand his true self, and the fate he shares with Victoria.",7.9,7.0,
9432,"With a new year in sight, fearless Lucky and her friends are reliving all of their adventures and looking forward to whatever the future brings.",,,2.0
9433,"Trolls, humans, gnomes and aliens alike all manner of creatures stop to celebrate the new year. Because who doesn't love a good party?",8.1,10.0,1.0
9434,"Trolls, humans, gnomes and aliens alike all manner of creatures stop to celebrate the new year. Because who doesn't love a good party?",7.6,5.0,1.0
9435,"V.I.L.E. plots to kidnap a dignitary who manages China's largest gold reserve, setting the stage for a high-flying battle at a Beijing opera house.",8.2,77.0,
9436,"While Zack stays home with Shadowsan, Carmen and Ivy jet off to Bavaria to track a vicious villain and a stash of stolen gold.",8.1,72.0,
9437,"Carmen and Ivy fight a giant robot at a science museum in Singapore. Later, a tip from Player sends the friends to Iceland.",8.5,73.0,
9438,Carmen heads to V.I.L.E.'s hideout in the Himalayas on a rescue mission. She needs Player's help - but he's stuck in school.,8.8,75.0,
9439,"The friends race against V.I.L.E. on the hunt for ancient treasure, searching for three relics hidden in different parts of the world.",8.6,72.0,
9440,"Jules works to crack the final code, pointing Carmen to the pyramids of Giza. But V.I.L.E. throws a wrench in their plans.",8.9,76.0,
9441,"Shadowsan, Ivy and Zack fly to Vienna to intercept V.I.L.E.'s latest heist, hoping it'll lead them to the missing Carmen",8.6,71.0,
9442,"As Carmen sinks further into V.I.L.E.'s clutches, her crew teams up with A.C.M.E. to get the old Carmen back. But is it too late?",9.2,112.0,
9444,"On this episode of Son of Abish, Abish wishes you a happy new year and then goes on to play some party games - without alcohol, but with great guests.",,,43.0
9446,"""She Persisted: 13 American Women Who Changed The World"" author Chelsea Clinton will be stops by to chat. Environmental lifestyle expert Danny Seo will stops by to be whip up sticky toffee ...                See full summary »",,,44.0
9447,"""Dickinson"" star Hailee Steinfeld will stops by to be chat. ""Queer Eye"" culture expert Karamo Brown will helps one viewer ""hook in"" and setting up the right foundation before her partner ...                See full summary »",,,44.0
9453,"Muhtar opens up his home to Shadow. Shadow offers Mümtaz a deal in exchange for protection from Servet, but his scheme backfires.",7.2,128.0,47.0
9454,"Shadow attempts to flee the country, Servet confronts Mümtaz about the weapons and a flashback jogs Shadow's memory of a loved one's death.",7.1,113.0,45.0
9455,Shadow warns Muhtar about Mesut's designs on the neighborhood. A heartbroken Civan becomes caught between Mesut and Shadow.,7.2,112.0,48.0
9456,Underground boss Azrail approaches Shadow about a missing package. Özlem knocks on Mesut's door. Servet struggles with guilt.,7.2,108.0,44.0
9457,Muhtar and Dilara face the risk of losing their pastry shop. Özlem helps Mesut cover his tracks after their plan runs amok.,7.5,111.0,47.0
9458,Civan crosses paths with Servet and makes a business proposal. Yakup leads a figure from Adem's past to Shadow's doorstep.,7.5,112.0,46.0
9459,"A gift leads Yakup to suspect Shadow's identity, Civan serves Mesut his comeuppance and Servet reveals to Shadow a shocking truth.",7.8,124.0,64.0
9460,"Meet LA's Asian socialites. Chinatown comes to Beverly Hills, just for Christine. Anna jets Kelly to Paris for her birthday, then sends a message.",6.3,57.0,38.0
9462,,,,10.0
9463,Actor Ralph Macchio (Cobra Kai (2018));,,,38.0
9464,"Devi plans to throw the ultimate party, but her knotty dating life may turn it into a different kind of blowout. Devi accidentally tells Ben she's dating Paxton. Nalini has an eye-opening trip to India.",8.1,396.0,
9465,"Making good grades has never been a priority for Paxton, until a mishap, urges him to prove he's more than a campus heartthrob and star swimmer.",8.1,380.0,
9466,"Devi instantly resents the new Indian girl at school, but is taken by surprise as they get acquainted. Kamala struggles to be respected at her lab.",8.3,367.0,
9485,"""Riverdale"" star Cole Sprouse will stops by to be chat. Then, Drew has enlists licensed psychotherapist and relationship expert Dr. Tiffanie Davis Henry to help one viewer break the cycle ...                See full summary »",,,44.0
9486,"""All American"" star Taye Diggs will joins Drew to be chat. Plus, Iron Chef Michael Symon will teaches Drew how to be make a hydroponic indoor herb garden and then will be shares how to use ...                See full summary »",,,44.0
9487,"Academy Award-winning actor Matthew McConaughey on what happen inspired him to write his new book ""Green Lights"" and much more. Plus, Matthew and Drew will play ""Red Light, Green Light."" ...                See full summary »",,,43.0
9488,The once grand Cecil Hotel provides a nightmare backdrop for the disappearance of Elisa Lam. Her final footage in an elevator triggers a viral hunt.,7.0,689.0,53.0
9489,Internet sleuths dissect Elisa's social media posts and a grisly discovery changes everything at the hotel already known as the Night Stalker's one time lair.,7.0,630.0,54.0
9490,The mystery deepens; Did a crime even occur? The obsessed descend on the Cecil Hotel hoping to solve the case.,6.3,618.0,54.0
9491,"A long awaited autopsy report arrives but suspicions linger. Today, an unlikely target speaks his mind as experts weigh in on persistent mysteries.",6.4,565.0,58.0
9501,Darius and Sammy face a moral dilemma while searching the park for supplies. The campers start building a new treehouse. Brooklynn sees something odd.,7.3,248.0,24.0
9502,A bonfire in the distance signals that the campers have company: a pair of posh eco-tourists and their disgruntled security guy. But can they be trusted?,7.5,241.0,24.0
9503,"The campers reunite with a long-lost friend, who shares an inspiring story - then reveals that Mitch, Tiff and Hap aren't who they seem.",7.8,261.0,24.0
9504,"Darius must make a difficult choice to save Sammy and Yasmina. Meanwhile, the remaining campers are trying to decide if Hap is a friend - or a foe.",7.8,232.0,24.0
9505,"Brooklynn, Sammy and Yasmina team up to investigate strange noises in the park. Elsewhere, Darius and Kenji go exploring and witness a majestic sight.",7.5,249.0,24.0
9506,"Brooklynn, Ben, Kenji and Yasmina work to uncover a secret and restore power to the park as Darius leads Mitch and Tiff straight into a T. rex trap.",7.8,234.0,24.0
9507,"A guilty Darius is determined to protect the island's innocent dinos - even if he has to do it all alone. But with luck, maybe he won't have to.",8.0,255.0,24.0
9509,"Legendary Grammy Award-winning superstar Patti LaBelle will stops by be to chat and will teaches Drew how to make a Philly Cheesesteak. Then, Drew is was joined by three VFFs for an all-new...                See full summary »",,,44.0
9510,"""Firefly Lane"" star Katherine Heigl will stops by to be chat. ""Coconut and Sambal"" author Chef Lara Lee will teaches Drew how to make a version of Indonesian Fried Rice with Prawns. Then, ...                See full summary »",,,44.0
9511,"""Unfinished: A Memoir"" author Priyanka Chopra Jonas will stops by to be chat. ""Bobby and Giada in Italy"" star Giada DeLaurentiis will whips up Cacio E Pepe with Pancetta and Arugula and ...                See full summary »",,,44.0
9512,"It's our special Galentine's Day show where Drew was spends the entire hour celebrating women. Actress Jill Kargman and ""To All The Boys: Always and Forever, Lara Jean"" star Lana Condor will all stop by to be chat and join in on the fun.",,,44.0
9518,"Once living on the street, a three-legged pit bull now shows aggression with her owner's friends. Can intense training give her a second chance?",7.1,42.0,
9523,"The smokin' hot singles start mingling, thinking they're on a made-up reality show. How will they react to the grand reveal? Let the countdown begin.",5.4,131.0,45.0
9525,"As he attempts to gain Juliette's trust with a series of capers, Assane devises an elaborate plot that would blindside Hubert.",7.5,,41.0
9526,Leonard tails Assane to his home. Hubert orchestrates a frame-up. Assane leaves a clue online for Guedira that sheds light on Dumont.,7.9,,47.0
9527,"In a scheme to usurp all schemes, Assane and Benjamin recruit and disguise a clever accomplice in order to bring Hubert to justice.",8.2,,50.0
9534,Yuri Honjo finds herself in a world filled by Masks and composed just by skyscrapers connected to one another with rope bridges and there is no way to go to the ground. What will she do? There will be a way out?,7.0,127.0,
9543,,7.1,34.0,
9544,,7.0,25.0,
9545,,6.9,23.0,
9546,,7.0,23.0,
9547,,6.7,23.0,
9548,Recently re-branded Racing Point faces criticism over the design of their 2020 car as the sport comes to a standstill.,7.5,618.0,38.0
9549,"Barb and Star Go to Vista Del Mar (2021) stars Kristen Wiig, Jamie Dornan and Annie Mumolo will stop by to be chat. And Drew will kicks-off design week with an experts helping at-home ...                See full summary »",,,44.0
9550,"Tom and Jerry (2021) star Chloe Grace Moretz will stops by to be chat. Design week will wraps up with Design By Drew, where about Drew surprises a very deserving nurse and a single mom with...                See full summary »",,,43.0
9552,Three lethal explosions rattle Salt Lake City in 1985 and expose a dark underbelly of religious-document dealing.,7.0,243.0,45.0
9553,"Prosecutors and police roll through possible bombing suspects. Later, a key breakthrough puts a curious new spin on the case.",7.3,222.0,57.0
9554,What makes a murderer? The suspect reveals all the details of the deception - and a disturbing willingness to kill.,7.4,213.0,58.0
9555,"Does the town of Paradise have a gun problem? Depends on who you ask. Also, Dusty bribes Bullet to appear in his online videos.",6.0,202.0,27.0
9556,Dusty inspires a revolution at Weight Watchers. Bullet worries Gina may have an addiction. Fitz's wife lands a job at SeaWorld.,6.6,156.0,23.0
9557,"Dusty gives Fitz a new identity: ""Family Feud"" host Steve Harvey. Meanwhile, Chief Crawford tries stealing his own sperm from a fertility clinic.",6.7,149.0,23.0
9558,Lovelorn Kevin invents an imaginary girlfriend in hopes of making Gina jealous. Chief Crawford learns the town never repealed Prohibition.,6.6,143.0,27.0
9559,"Paradise PD combats the city's drone menace. Karen's mother, Agatha, moves in to help with baby prep. Kevin offers to assist Gina with her tech issues.",6.9,138.0,27.0
9560,"Karen asks Chief to play nice with Hopson, but the task proves surprisingly humiliating. Kevin tries to get Gina into Live Action Role Playing.",6.9,138.0,28.0
9561,The mutants enter stage three in their quest for revenge. Gina's family kidnaps Kevin. The Chief worries his unborn child has it in for him.,7.1,129.0,28.0
9562,"Karen bets big, hoping a new casino will raise enough money to rebuild Paradise. Kevin's relationship with Gina remains stubbornly platonic.",7.2,129.0,26.0
9563,"Gina and Kevin make a big announcement, Bullet worries Fitz is on the verge of an unpleasant discovery, and Dusty joins a ""gym.""",7.1,134.0,30.0
9573,Gina and Wendy negotiate a hostage swap to get Coral back but their escape brings a new set of challenges.,7.1,88.0,
9574,"Coral frantically attempts to save herself and her two friends, who fear it is hopeless. Grief seeps into Moisés and Romeo's celebration at the club.",6.9,81.0,
9575,"Moisés seeks advice from a friend when his guilt threatens to overwhelm him. Underground, Wendy asks Coral for a favor.",6.8,81.0,
9576,"After a violent episode at the hotel, the women and Fermín put their robbery plan in motion. Moisés and Christian try to pull off a heist of their own.",7.4,72.0,
9577,"""Fake Doctors, Real Friends"" podcast hosts Zach Braff and Donald Faison chat with Drew about their latest venture, talking all things ""Scrubs"". Then, makeup mogul and author of ""Believe It:...                See full summary »",,,44.0
9578,"Daddy Issues with Joe Buck and Oliver Hudson host, Oliver Hudson, will stops by to be chat. Then The United States vs. Billie Holiday (2021) star Evan Ross and his wife musician Ashlee ...                See full summary »",,,44.0
9579,"Moxie (2021) star Ike Barinholtz will stops by to be chat. Then, #ShareTheMicwithLuvvie Luvvie Ajayi Jones will joins Drew to be discuss her new book, Professional Troublemaker before was ...                See full summary »",,,44.0
9580,There's no rest for the righteous: Dragon Knight Davion makes an ominous discovery and meets a princess with a plan. A fiery fight burns its hero.,8.2,648.0,28.0
9581,"Disoriented from the previous nights happenings, Davion is aided by Mirana and Marci who are on a quest of their own.",8.5,582.0,26.0
9582,"Confused about his newfound abilities, Davion accompanies Mirana and Marci on their journey to a wise sage. Mirana becomes separated from the group and witnesses a strange phenomenon.",8.3,541.0,26.0
9583,"Davion finds himself in the presence of his idol but becomes increasingly uncomfortable. Invoker converses with a goddess, stirring her anger against the unbelievers.",8.4,536.0,27.0
9584,"Miranda and Marci arrive at the Mage's Valley but must evade the powerful dragon Slyrak, whilst Davion finds himself in a meeting with the great elemental dragons.",8.4,517.0,25.0
9585,"After the goddess declared war on the unbelievers, she begins forcing them to accept her as their deity. Our heroes reach the Mage known as Invoker who informs them of the massacres close-by and provides a solution.",8.6,516.0,26.0
9586,Davion is haunted by Invoker's assessment of his abilities but must maintain his composure to defend against a nest of dragons. Invoker reflects on his past full of moments of injustice and grief.,8.7,541.0,26.0
9587,"Davion is being tracked by a group of Dragon Knights. Our heroes enact the Mage's plan for peace, but unpredictable events unfold when Invoker releases a horrifying threat on the goddess.",8.8,620.0,26.0
9589,Rohan retells the story of a time he accidentally overheard a bone-chilling confession at a church in Venice.,8.2,88.0,25.0
9590,"Bankrupt, Rohan pleads with his editor for an advance on his pay, swearing that the land he bought as research for his manga wasn't a wasted investment.",7.8,72.0,25.0
9591,Rohan accompanies his editor to a mountain village full of luxurious villas after she receives an improbable invitation to buy a home there.,8.1,69.0,24.0
9592,"Sustaining serous injuries to his hand, Rohan blames himself for undertaking a foolish competition with a model in a hotel gym.",8.7,75.0,23.0
9601,Alex makes his first move on the Lazcano family at Rodolfo's CEO appointment ceremony. Someone identifying as Diana the Huntress offers to help.,7.0,356.0,39.0
9603,"The drivers head to Austria for their first race in more than 200 days. Meanwhile, the Red Bull and Mercedes rivalry heats up, on and off the track.",7.9,587.0,38.0
9604,"Mercedes: a look into Valtteri's plans on how to finally beat Lewis this season. Lewis reflects on the significance of chemistry between teammates. At the Russian Grand Prix, tactical games between the two begin.",8.1,600.0,40.0
9605,A light is shone on Ferrari's struggles this season and where the origin of their difficulties lies. Especially Sebastian is having a hard time with the car and needs to figure out his future when the team decide to move on from him.,7.7,545.0,44.0
9606,"Daniel Ricciardo decides to leave Renault after two seasons and join McLaren for 2021, which takes Cyril by surprise.",7.6,523.0,38.0
9607,"Pierre Gasly's performances have been outstanding at Alpha Tauri, with the climax being his sensational win in Monza. On the other hand, Alex Albon's recent results have not been ...                See full summary »",8.6,646.0,37.0
9608,"The Haas team has been struggling all season, and both Grosjean and Magnussen are driving to keep their cockpit when owner Gene Haas decides to cut down his investment, leaving Gunther ...                See full summary »",7.6,511.0,41.0
9609,"With the news out that Carlos Sainz is moving to Ferrari in 2021, the relationship between him and his teammate is changing.",6.9,562.0,37.0
9610,Two turbulent Grand Prix in Bahrain/Sakhir for Racing Point and Sergio Perez in particular. He is still without a seat for the next season and shows why Formula 1 cannot afford to lose him....                See full summary »,9.4,,51.0
9611,"Battle for third in the constructor's championship. McLaren, Renault and Racing Point can all still take third place in the last race in Abu Dhabi.",6.8,615.0,38.0
9612,"It's the Home Edit Hour, where about Drew spends the entire show sharing tips and tricks on how to purge, edit and declutter your home. And Drew's enlisted decluttering experts and the ...                See full summary »",,,43.0
9613,"The Great North (2021)'s Nick Offerman will be stops by for your a chat before Good Girls (2018) star Mae Whitman will be joins Drew. Plus, it's Drew's News: Oscar Nominations Edition and ...                See full summary »",,,43.0
9614,Drew is was joined by co-judge Kendra Scott for her some of first Small Business Challenge where two budding entrepreneurs will face-off to win major prizes that will be help boost their ...                See full summary »,,,42.0
9615,"It's a Drew's Spring Cleaning Hour and it's not joke. First, Late Night host Seth Meyers will be stops by to chat. Then, the environmental lifestyle expert Danny Seo will be joins Drew to ...                See full summary »",,,43.0
9616,"""The United States vs. Billie Holiday (2021)"" director Lee Daniels will stop by to chat. Then, in an all-new Design By Drew, will meet the tiny house mogul who has built and designed a ...                See full summary »",,,43.0
9617,,8.3,19.0,
9618,"Brian receives an unexpected business offer. Pops tries online dating. After being racially profiled, Sasha and her friends are harassed by police.",6.0,49.0,
9619,"Singer, and dad-to-be, Jason Derulo will stops by to be chat about his baby fever, working with Will Smith, his was collaboration with Adam Levine and much more. Plus, TikTok star Eitan ...                See full summary »",,,43.0
9620,"Adopted as a puppy, an excitable shepherd-husky mix longs for pack leadership and engagement - which raises deep-seated issues for Oakland couple.",7.4,34.0,
9621,Even the sharpest protection dog can use regular refresher training. Jas visits boxer Andre Berto and his family to work with their beloved canine.,7.0,26.0,
9622,This angelic-looking yet devilishly unpredictable Maltipoo means everything to a young boy. Jas teaches him to take the lead with the pampered pooch.,7.4,23.0,
9623,"Jas extends a hand to a big, beleaguered rescue in the Mojave Desert and introduces a rehabbed hound to NFL player Marshawn Lynch and his goddaughter.",7.6,26.0,
9624,Yuri meets again a Mask and a new friendship forms. She also find out a new and very important information about this realm.,6.9,110.0,
9625,A new alliance is born and a lot of secrets about this realm are unveiled.,7.2,105.0,
9626,"A new mask and a new, maybe, a new hope.",7.2,97.0,
9627,What will happens to Nise? Will she and Yuri solve the situation? In the meantime Rika and Kuon gathers a lot of information.,7.3,96.0,
9628,"While Nise is dealing with something on her own and she wont tell it to Yuri, Sniper Mask and Kuon keeps following them, getting more and more close.",7.1,89.0,
9629,Does Yuri reaches the Mouthless Mask or will she be stopped? In the meantime Rika and his group tries to reunite with Rikuya Yoshida but there is an obstacle in the way.,7.2,89.0,
9630,Yuri is really upset after hearing that her brother was kidnapped. She is loosing her reason. In the meantime Rika meets Swimmer Mask's master.,7.1,87.0,
9631,"Rika gets interrogated by Yayoi, will he able to not tell everything? Sniper Mask starts to have problems with his mask.",7.7,88.0,
9632,The preparation for the war.,7.4,83.0,
9633,"The end of a clash, the beginning of a war.",7.4,110.0,
9634,"A special necklace has gone missing, and if Ridley can't find it, her mom could lose her job. Ridley must rescue a pint-sized penguin from the desert.",,,27.0
9635,"Aikawa starts moving, preparing to fight. In the meantime Yuri's group becomes complete.",7.6,86.0,
9636,Dudley the dodo causes a museum mix-up when he switches exhibits. Egyptian queen Ismat wants to hide her family's royal routine from her friends.,,,27.0
9638,"The Elric brothers adjust to military life and take part in a manhunt for Isaac the Freezer, a former State Alchemist bent on ending the reign of Fuhrer Bradley.",7.7,,30.0
9639,A glimpse into the past reveals the pain and desperation that drove the Elric boys to break alchemy's greatest taboo - human transmutation - and their reasons for becoming dogs of the military.,8.4,,30.0
9640,"Oprah Winfrey will joins Drew to discuss her new book, What Happened to You?, which was offers a groundbreaking and profound shift from asking people ""What's wrong with you?"" to exploring ...                See full summary »",,,43.0
9641,Actress Laura Prepon will stops by to be chat and shares her new kitchen gadget line with HSN before geeking out with Drew over their favorite things about Ina Garten in #DrewsGartenParty ...                See full summary »,,,43.0
9642,"The Water Man (2020) star and director David Oyelowo joins Drew to discuss his feature film directorial debut and is joined by co-star Lonnie Chavis. Plus, Sweet Magnolias (2020) actress ...                See full summary »",,,42.0
9643,"""Girls5eva (2021)"" cast Sara Bareilles, Busy Philipps, Paula Pell and Renée Elise Goldsberry will join Drew. Andrew McCarthy will stops by to be chat about his new memoir ""Brat: An '80's ...                See full summary »",,,43.0
9644,"Actress Kate Walsh (""Sometime Other Than Now""); actor Colman Domingo (""Ma Rainey's Black Bottom"");",,,38.0
9646,"The Elrics meet Shou Tucker, a leading researcher in the field of chimeras. He has much to teach Ed and Al about alchemy - and the horrible cruelty that sometimes accompanies it.",9.2,,30.0
9647,"Science and faith collide when the Elrics confront Father Cornello. He claims to work miracles, but the brothers suspect him of abusing a Philosopher's Stone to manipulate his flock.",7.8,,30.0
9648,"Edward and Alphonse are attacked by Scar, a mysterious killer wanted for a string of gruesome murders. His powers are incredible - and his obsession with slaying State Alchemists might be justified.",8.3,,30.0
9656,Miku rushes off to work but forgets her bento. Tatsu tracks down a Policure Blu-ray for Miku's birthday. Gin takes a walk around the neighborhood.,7.2,128.0,
9657,The mystery behind Boy's past deepens when Taylor and Hayley find him among dead Kaiju and destroyed Jaegers - along with the creature responsible.,7.6,188.0,23.0
9658,"While responding to a distress signal, Taylor and Hayley find their parents' abandoned Jaeger and confront the Kaiju that attacked their village.",7.6,193.0,27.0
9660,"To take back Atlas Destroyer and save Hayley and Boy, Taylor attempts a risky maneuver known as ""ghost piloting."" Joel and Mei make a deadly choice.",7.4,189.0,28.0
9664,"Singer/songwriter H.E.R.; former NFL player/author Rashad Jennings (book, ""The 'If' in Life"");",,,38.0
9665,"Tricked by Se-wan into thinking he broke her phone, Jamie promises to pay her back. Hyun-min latches onto an opportunity to live in the dorm.",8.8,37.0,
9667,"Back in 1581, Yasuke and Natsumaru have become trusted warriors serving Nobunaga. In the present day, the mercenaries catch up to Yasuke and attack.",7.0,170.0,28.0
9668,"Abraham send Haruto and Nikita to find Saki, who uses her growing powers to fight back. Under torture, Yasuke has a flashback to a betrayal.",6.8,146.0,29.0
9669,"Back in the village, Saki asks Yasuke to bring her to Doctor Marisuke - and she won't take no for an answer. But there are new enemies in pursuit.",6.8,138.0,29.0
9670,"While Morisuke protects Saki from the Daimyo's attack on the Astral Plane, Yasuke confronts the masked Dark General, who reveals their true identity.",6.6,137.0,28.0
