info_id,movie_id,runtime,rating,votes_count,overview
6428,6297,90.0,,,"Living on the edges of Cairo's Embabah neighborhood, several residents seek to better their circumstances following the January 25 Revolution."
6429,6298,,,,"Stand-up special featuring Emmy-nominated comic, Billy Eichner."
6430,6299,102.0,5.2,81,"The story is about a young man struggle to marry, then he find himself engage the Egyptian revolution."
6431,6300,87.0,7.6,245,"Theo Maassen is back. In all its anger, indignation, amazement about so much stupidity and lack of empathy in society, and advocates understanding and reconciliation."
6432,6301,,,,
6433,6302,62.0,4.2,14,Follows the ups and downs of the life of a young youth who makes his successful rise in the drug game but later his rise to success becomes deadly.
6434,6303,,,,"The most spoiled man in the country has to overcome a difficult test imposed by his grandfather to inherit the family fortune, through which he finds what he believes is his vocation: To do politics but to the no always lawful way of it."
6435,6304,,,,A young boy who travels to a fantasy world in his dreams to break away from reality.
6436,6305,,,,
6437,6306,,,,"The ground-breaking story of Ellen Pao, and her fight against the Silicon Valley boys club that pre-dated the Time's Up movement."
6438,6307,67.0,5.3,171,"Stand-up comedian Pete Johansson delivers his fierce observational wit on topics, from his love of animals over human, fear of bees to sex."
6439,6308,,6.9,28,"London has never attracted so many Italians as in the last few years. In a period when European immigration is continuously debated in politics, INFLUX, through the perspective of ... See full summary »"
6440,6309,72.0,,,"Examines and reveals the truth behind 31 Multi-Ethnic Award-Winning Published and Respected Poets and their Poetic Creations in a seamlessly woven, uniquely honest visual tapestry."
6441,6310,65.0,6.8,14,
6442,6311,,,,
6443,6312,78.0,6.4,49,As a leader he guides his country through political turmoil in the Middle East. As a human he reconciles with his past.
6444,6313,151.0,,,
6445,6314,,,,Home makeover series where each house hides a big secret.
6446,6315,74.0,6.9,151,"""TED: The future we will create"" gives you an all-access pass inside the world of TED to what Wired Magazine refers to as ""arguably the hottest gathering around."" Every year for four days, ... See full summary »"
6447,6316,,,,
6448,6317,65.0,4.4,22,Gregorio Rosello is a stand up comedian. In his show he told with the audience about parts of his life and very common things that happened in Argentina. The show is incredible but in my ... See full summary »
6449,6318,2.0,,,
6450,6319,,,,"Ground-breaking surgeons from around the world.Viewers will see them in action at the operating table, talking through their specialist area and the creative process behind a medical operation."
6451,6320,,,,"In a world shaken by an epidemic of madness that spreads through language and speech, a former linguist Murat Siyavus who has been at a long lasting hideout, is the only person mysteriously unaffected by this disease."
6452,6321,4.0,,,THE RAIN Bunker Set Tour with Lucas Lynggaard Tønnesen and production designer M. Wan Sputnick. Lucas and Sputnick shows us around the incredible underworld studio Bunker.
6453,6322,,,,"An innovative format that combines elements of monologues, sketches and talk shows."
6454,6323,84.0,7.7,20,"The fun-loving, easy-going, 60- to 75-year-old Senior Softball team ""Kids At Heart"" suddenly decide to go for their secret dream -- win the World Series (BEFORE IT'S TOO LATE!) Renaming ... See full summary »"
6455,6324,,,,
6456,6325,,,,A wedding planner and a real estate agent compete to win the hearts and budgets of spouses-to-be. Will they pick fairy-tale nuptials or a dream home?
6457,6326,,,,
6458,6327,,,,
6459,6328,,5.3,11,A fascinating portrait of upcoming young drivers with autism that casts a light on the challenges hey face of the road and the freedom that comes with driving and owning a car.
6460,6329,,,,
6461,6330,,,,"Kemi, a goddess reincarnated as a human to avenge her sister's death. But first, she must learn how to use and harness her superpowers to defeat her enemies and save her family from destruction."
6462,6331,94.0,7.5,21,Romantic Christian comedy about navigating relationships - from being single looking for Mr. Right in all the wrong places and blended families navigating the challenges of becoming one ... See full summary »
6463,6332,,,,
6464,6333,,,,
6465,6334,89.0,3.6,85,"A sketch-comedy film unlike any other. With the use of bizarre and hysterical situations, our cast of characters proceed from one sketch to another, following a single thread that flows between them."
6466,6335,,6.6,37,
6467,6336,,,,
6468,6337,,,,
6469,6338,,,,"A dragon-witch princess named Isabella Blake, who is narrating on her life."
6470,6339,85.0,7.5,150,"A woman with Alzheimer's disease and a filmmaker decide to create a tribute that showcases the family, using the nostalgia and magic of super 8 home movies and vintage film photographs."
6471,6340,,,,"Based on a real life ad agency sex scandal, a very good man finds unexpected freedom when he does something bad for the first time in his life."
6472,6341,,,,"Sam, a teenage weightlifter striving for the Olympics, deals with a variety of obstacles in order to achieve her dream."
6473,6342,65.0,8.1,50,"A inside look at the making of, A Tiger in the Dark: The Decadence Saga: The Legacy Edition DVD. Featuring discussions with the cast, early animation tests, and never before seen artwork by Adam Haney."
6474,6343,61.0,6.1,12,"Celebrating the best in the year's independent films, the Gotham Awards are the official kick-off to the film awards season. Written, directed and produced by Mario Diaz, this one-hour ... See full summary »"
6475,6344,54.0,,,This experimental musical opus probes the socio-political context that distracts the average person from appreciating the historical / artistic significance and impact of Graf.
6476,6345,,,,We all have six shows in common.
6477,6346,,,,"Follows resident of New York City, who is trying to keep his family together when he is thrust into new problems of staying alive."
6478,6347,,7.0,20,
6479,6348,,,,
6480,6349,53.0,5.8,196,"Childhood, Vhs and partnership between Singapore and Malaysia according to the famous stand-up comedian Kavin Jay."
6481,6350,,,,"As an alternative to jail, a criminal chooses to enroll in a futuristic program that erases his memories so that he can reconcile his past behavior."
6482,6351,,6.9,17,"For 60 minutes, we see an oscillating fan working on the screen, it is on top of a table where there's also a pair of sunglasses and a glass of water and ice. From the outside, we hear the sea and the birds."
6483,6352,,,,
6484,5814,,,,Plot under wraps. Adaptation of the Ubisoft game.
6485,6354,,,,"A woman who stumbles upon the body of Ismael, a teenager who disappeared thirty years earlier, with the event taking her back to 1991 and seeing her wake up every morning in the body of a different person."
6486,6355,29.0,6.4,60,"Comedy Dynamics sat down with Sam Kinison's brother, Bill, to set the record straight. Including his classic performances, rare TV appearances and photos, this documentary is not to be missed by any true Sam Kinison fan!"
6487,6356,,,,"Racism, how it was originated in America and how it has persisted, with hopes of learning how to counter it."
6488,6357,,6.3,55,
6489,6358,,,,
6490,6359,12.0,3.6,61,"This animated series showcases the fun and thrilling adventures of Little Singham, a brave kid super-cop with lion powers, as he defends his town and the world from evil villains, scary mutants and even aliens ."
6491,6360,,6.5,6,"In his second comedy special, Patrick opens the doors of his apartment and introduces himself to an audience of fans, friends, family and even his dog"
6492,6361,,,,"The stories of the oceans of the planet, which cover 70% of the globe yet so little is known about each ocean's unique character."
6493,6362,41.0,6.8,7,
6494,6363,2.0,,,Luna Petunia and the Amazia gang are throwing a party for a very special friend. Everything is perfect for the birthday surprise. And you're invited.
6495,6364,,,,"Queen of the Scene tells the story of a Korean telenovela writer who has made a name for herself within the industry for extreme twisted stories full of unexpected surprises, suddenly ... See full summary »"
6496,6365,87.0,7.2,20,
6497,6366,,,,
6498,6367,,,,"A show about Luxury, Weird Stuff, Entertainment, and Big Confidence."
6499,6368,,,,Plot under wraps at this time.
6500,6369,,,,"A naive secretary whom after a series of career woes, considers her roommate's offer to work as a drug mule in mid-1980s Lagos."
6501,6370,,,,
6502,6371,80.0,7.7,54,"From his origins as a poet to his success as a singer and composer, Arnaldo Antunes revisits the most remarkable moments of his career."
6503,6372,,,,Based on the book Summer in Sorrento.
6504,6373,30.0,,,"Buddy Bear is afraid of attending his first day of pre-school, but with a little encouragement from Daddy Bear, he is soon off to his new school, meeting fabulous new friends and teachers ... See full summary »"
6505,6374,,,,
6506,6375,60.0,,,"Magic 4 Morons teaches the viewer 10 amazing magic tricks that can be done with ordinary items found around the home. Professional magician, Lyndel performs the effects live in front of a ... See full summary »"
6507,6376,45.0,5.9,28,A documentary that explores the eclectic world of Hip-hop and the Urban Graffiti Artist.
6508,6377,,,,
6509,6378,94.0,,,"Ricky & Melinda inhabit a world that is distinctly American and Latino. The film's main characters have a hard time fitting in. Ricky & Melinda are rejects, alone or misunderstood and exist... See full summary »"
6510,6379,7.0,,,"The world of exploration through rhythms, sounds and instruments, for preschoolers."
6511,6380,,,,"Last days in the life of the John A. Hegarty, a 46 years old family guy who is diagnosed whit terminal cancer. A journey through the unknown, a trip through Europe. A reflection of his ... See full summary »"
6512,6381,120.0,,,Graffiti Verite returns to the enigmatic world of Poetry. This time around he retrieves the perspectives of fifteen uniquely talented poets involved in the world of Spoken Word Poetry.
6513,6382,,6.5,14,"Multitalented performer Clarice Falcão packs a year of ideas into one special with songs, skits and jokes dedicated to each month on the calendar."
6514,6383,30.0,,,"The life and experiences of three close friends, one gay, one straight, and one autistic."
6515,6384,93.0,,,A group of student filmmakers head off to the swamps of S.C. to unknowingly film the final moments of their lives.
6516,6385,,,,"Log Line: An epic story that spans seven decades, while three lives unravel in the present."
6517,6386,1.0,3.6,5,Surprise. The gang's all here to celebrate your special day. And their playful animal pals will make sure it's a party to remember.
6518,6387,,,,
6519,6388,,,,
6520,3920,,,,
6521,6389,,,,
6522,6390,93.0,7.9,180,Meet Jochem Myjer's various friends in Leiden and the people who he shares the city with.
6523,6391,,,,"An adaptation of Ruth Reichl's best-selling second memoir, where the renowned former editor of Gourmet Magazine traces her route from married life on a commune in the late '70s in Berkeley to her first job as a food critic."
6524,4325,,,,"An epic sports reality show that is not only not seeking the best player of the influencers, but also the one that has the most 'gut'."
6525,6392,,,,"An epic sports reality show that is not only not seeking the best player of the influencers, but also the one that has the most 'gut'."
6526,6393,54.0,,,"Shows that hip-hop in a workshop setting can be an invaluable tool to bridge the communications and learning dyslexia that exists between students, educators and the 4 R's."
6527,6394,,,,"Exploring the intricate and surprising connections that exist between ourselves, the Earth, and even the universe."
6528,6395,68.0,,,GV4 is the ultimate Step-by-Step tutorial on how to create Graffiti Art on legal walls (murals) and on Canvas using Spray Paint.
6529,6396,14.0,,,
6530,6397,41.0,7.4,111,Once Upon a Time creators Edward Kitsis and Adam Horowitz answer burning fan questions and provide an in-depth look inside the stories and characters of the beloved series.
6531,6398,86.0,5.0,73,"A superstar reporter goes mad after his daughter disappears on a field mission in Iraq. After being released form a mental institution seven years later, he must mend his marriage and get ... See full summary »"
6532,6399,50.0,6.2,127,"This whimsical look at rough-and-tumble American politics examines the roll of money, religion and even ancient Rome on Presidential campaigns."
6533,6400,,,,
6534,6401,75.0,3.8,115,"A dirty cop accuses a young individual of a string of mob related murders from Miami to Los Angeles. Meanwhile, the kid is weaving his way through mob drive-bys, car thefts and petty crimes in L.A."
6535,6402,84.0,6.8,31,
6536,6403,,,,
6537,6404,72.0,,,"The Oscar Lose Story (A Dog's Life) - A new feature length documentary about a small dog, his show business life and owner Dr. M. Phyllis Lose. After serving as one of America's first ... See full summary »"
6538,6405,,,,
6539,6406,17.0,,,"Netflix presents the new version of the New Years Eve classic ""Dinner for one"". Miss Sophie is celebrating her 90th birthday and is spending her entire day by watching Netflix. And for her ... See full summary »"
6540,6407,57.0,6.2,7,"In GV2 the filmmaker brilliantly manages to ""personalize"" these 19 artists, moving them elegantly from stereotypes to ""real people,"" revealing why this movement has become the most popular and powerful cultural force of the 90's."
6541,6408,45.0,,,"Long before and after the tired beat machines that used to crank out mechanical, predigested, synthetic, soulless percussive rhythms...there was the singular and quintessential Human Beat-Boxer."
6542,6409,97.0,5.6,18,
6543,6410,45.0,6.5,9,"The St. Valentine's Day Massacre of 1929 is a legendary event in US History. However, the story of that day in urban Chicago, Illinois remains largely unsolved. Take a closer look, ... See full summary »"
6544,6411,,,,
6545,1461,,,,A group of high school students who choose a life of crime and face the dangerous consequences that result from their choices.
6546,6412,,,,A group of high school students who choose a life of crime and face the dangerous consequences that result from their choices.
6547,6413,,,,
6548,6414,,,,
6549,6415,,,,"A team of adventurous and lovable young creatures play, grow, laugh, learn, and sing together in this series that teaches young viewers ""what to do"" in everyday social experiences and firsts."
6550,6416,,4.0,40,
6551,6417,,,,
6552,6418,65.0,,,"The Sahara desert present two facets: the beauty of the dunes, telling us of ancient and beautiful cultures and landscapes, transmitting great serenity and well being. We then have the ... See full summary »"
6553,6419,,,,"A docuseries focused on Woodstock '99 music festival, a four-day event designed to celebrate the 30-year anniversary of the original 1969 Woodstock festival."
6554,6420,8.0,,,"Sarah Paulson quizzes Sharon Stone, Cynthia Nixon and Judy Davis to see if they can correctly identify these outdated medical instruments."
6555,6421,,,,
6556,6422,14.0,,,"A short film about the creative team behind the Christopher Guest film, MASCOTS. Contributors include those from Costume Design, Production Design, Cinematography, Stunts, Choreography and Music."
6557,6423,,6.3,99,"The Argentine comedian Sebastian Wainraich finds the comedic side to him day to day, from the minibars to why the funerals are better than the weddings."
6558,6424,,6.2,6,
6559,6425,6.0,,,"Ratched stars Sarah Paulson, Cynthia Nixon, Sharon Stone, and Judy Davis read from a 1940s Guide To Hiring Women."
6560,6426,12.0,,,This documentary reveals how Julius Caesar's first-hand account gives an insight into the lifestyle of Druids.
6561,6427,30.0,,,A wacky exercise video parody - while also a real workout - designed to make people rock stars in bed. Adult education and humor.
6562,6428,59.0,,,
6563,6429,135.0,,,"In his freshman year of college, Kyle Hanson seems to have everything - he's popular, cool and the hottest girl at school has her sights set on him. But things weren't always this way... As... See full summary »"
6564,6430,105.0,6.6,8,
6565,6431,188.0,5.6,8,Zecharia Sitchin presents his theory that the Anunnaki of Sumerian myth and the Nephilim of the Old Testament were a technologically advanced human-like extraterrestrial race. He argues ... See full summary »
6566,6432,,,,
6567,6433,45.0,,,"Watching those fingers move, teak, manipulate, scratch, push, slide and reverse actions are a sight-to-behold. The counter-intelligence at play here is awe-inspiring and unique."
6568,6434,,,,"Fahad, who spends the last day of his life with the fear of his father looming over his head."
6569,6435,60.0,,,
6570,6436,4.0,,,
6571,6437,20.0,,,
6572,6438,,,,A female nurse escaping traumatic events who faces fear and judgement at her workplace.
6573,6439,,,,
6574,6440,,,,
6575,6441,,,,
6576,6442,13.0,,,
6577,6443,,,,
6578,6444,,,,"This 'behind the scenes' film follows the team at Netflix who have created an open source connected device for the holidays, in time for Fuller House's second season."
6579,6445,73.0,,,
6580,6446,,,,
6581,6447,20.0,,,
6582,6448,86.0,6.6,16,
6583,6449,,,,The Rise of an Empire chronicles the lives of these three visionaries as they attempt to take Sneakah Boutique to the next level.
6584,6450,,,,Two young Secret Service agents who are stuck with the worst detail in the First Family - the President's black sheep son.
6585,6451,,7.0,27,"In Georgetown, Guyana, Muscle and his mother Mary each struggle to break free of something, bringing them into conflict with each other. Mary (74) wanders on the road, begs for money to get... See full summary »"
6586,6452,120.0,,,"The dark heart of the city is the setting for this provocative exploration of power, corruption, love and betrayal in the desperate struggle to rise above the streets and stay there. Will you turn a blind eye, or can you handle the truth?"
6587,6453,,,,A young detective and her partner investigate a series of mysterious murders in the Amazon jungle.
6588,6454,,,,Plot under wraps.
6589,6455,75.0,,,Explores all genres of Dance known as Hip Hop Dance. The dance style exhibited are everything from Krumping to Break Dancing to Soldier Boy etc.
6590,6456,128.0,,,
6591,6457,,,,
6592,6458,,,,
6593,6459,66.0,,,This live stand up comedy special is a compilation of the best moments in Bruno Motta's career.
6594,6460,,,,Retracing the life of a very intelligent man. Who life was cut short. Before the world could take advantage of his true comedic genius..His Brilliant writing talents...Only to be stifled by... See full summary »
6595,6461,,,,
6596,6462,,,,
6597,6463,,,,
6598,6464,,,,
6599,6465,90.0,,,The gratefulness between 2 people from a very different world.
6600,6466,43.0,,,"Shao Fang and her late husband, Sheng Pao, were invited to apprentice with Frank Lloyd Wright in the late 1940s. Later, in Williams Town, West Virginia, this Chinese couple designed and ... See full summary »"
6601,6467,,,,"Four friendly creatures, a spaceship, and the whole wide universe to explore. Together Des, Guagua, Lili and Ponk will discover uncharted planets, meet new friends, and overcome ... See full summary »"
6602,6468,28.0,,,Instructional Hatha yoga show teaching postures and breathing techniques for greater strength and flexibility and focusing the mind.
6603,6469,95.0,4.6,28,"Jandino Asporaat riffs on the challenges of raising kids and serenades the audience with a rousing rendition of ""Sex on Fire"" in his comedy show."
6604,6470,55.0,,,The documentary attempts to represent the true heartbeat & complex reality of contemporary American Hip-Hop thought.
6605,6471,,,,
6606,6472,,,,
6607,6473,,,,
6608,6474,,7.5,6,"A secret playable game from Netflix's Bandersnatch episode, can be played through the ZX Spectrum emulator."
6609,6475,90.0,6.6,41,The personal development of George Washington is the focus as Producer David Sutherland brings to life a uniquely human Washington who transformed himself from social climber into a patriot willing to give up everything for a higher cause.
6610,130,24.0,7.6,2871,Sokka and Katara have to solve a centuries-old crime when Aang is imprisoned for a murder allegedly committed by one of his past incarnations.
6611,1420,24.0,7.6,2871,Sokka and Katara have to solve a centuries-old crime when Aang is imprisoned for a murder allegedly committed by one of his past incarnations.
6612,130,25.0,8.7,2857,"After getting a house to stay in, Aang and company are given a tour of Ba Sing Se. As they try to get in to tell the Earth King the news, they find that nothing is quite what is seems. Jet ... See full summary »"
6613,1420,25.0,8.7,2857,"After getting a house to stay in, Aang and company are given a tour of Ba Sing Se. As they try to get in to tell the Earth King the news, they find that nothing is quite what is seems. Jet ... See full summary »"
6614,130,25.0,8.0,3229,"In a nearby Earth Village, the gang meets a teenage earthbender named Haru. This village lives in fear of the Fire Nation, for soldiers there capture any earthbenders they can find."
6615,1420,25.0,8.0,3229,"In a nearby Earth Village, the gang meets a teenage earthbender named Haru. This village lives in fear of the Fire Nation, for soldiers there capture any earthbenders they can find."
6616,130,25.0,7.8,3164,"Aang, Katara, and Sokka have their friendship tested by a charismatic Rebel Leader who is fighting against the Fire Nation."
6617,1420,25.0,7.8,3164,"Aang, Katara, and Sokka have their friendship tested by a charismatic Rebel Leader who is fighting against the Fire Nation."
6618,130,23.0,8.2,3339,"The gang arrives at Kyoshi Island and are captured by some Kyoshi warriors. When Aang reveals that he is the avatar, news quickly spreads out and suddenly reaches to Prince Zuko who then goes to Kyoshi Island to capture him."
6619,1420,23.0,8.2,3339,"The gang arrives at Kyoshi Island and are captured by some Kyoshi warriors. When Aang reveals that he is the avatar, news quickly spreads out and suddenly reaches to Prince Zuko who then goes to Kyoshi Island to capture him."
6620,130,25.0,8.6,3013,"When he meets an outcast from the Fire Nation, Aang is impatient to skip ahead in his training."
6621,1420,25.0,8.6,3013,"When he meets an outcast from the Fire Nation, Aang is impatient to skip ahead in his training."
6622,130,24.0,7.9,3007,The gang visits a village where a fortuneteller lives who is said to never be wrong. Aang tries to show Katara how he feels about her.
6623,1420,24.0,7.9,3007,The gang visits a village where a fortuneteller lives who is said to never be wrong. Aang tries to show Katara how he feels about her.
6624,130,24.0,8.0,2908,Aang is upset when he finds an old Air Temple has been desecrated by an old inventor and his son.
6625,1420,24.0,8.0,2908,Aang is upset when he finds an old Air Temple has been desecrated by an old inventor and his son.
6626,130,25.0,9.4,3721,"While Katara herself becomes a great waterbending master, Commander Zhao plans a siege on the Northern Water Tribe. Meanwhile, Sokka's on a mission to stop this siege while Aang tries to buy them some time."
6627,1420,25.0,9.4,3721,"While Katara herself becomes a great waterbending master, Commander Zhao plans a siege on the Northern Water Tribe. Meanwhile, Sokka's on a mission to stop this siege while Aang tries to buy them some time."
6628,130,24.0,8.7,3007,"The heroes finally arrive at the North Pole. But for Katara, the trip may have been in vain, as Master Pakku refuses to teach girls waterbending."
6629,1420,24.0,8.7,3007,"The heroes finally arrive at the North Pole. But for Katara, the trip may have been in vain, as Master Pakku refuses to teach girls waterbending."
6630,130,25.0,9.6,4263,"As Zuko tries to make it by in exile without his uncle, he remembers how his father became Firelord and what happened to his mother."
6631,1420,25.0,9.6,4263,"As Zuko tries to make it by in exile without his uncle, he remembers how his father became Firelord and what happened to his mother."
6632,549,21.0,8.5,397,"When Tom is wrongfully accused for murder, Huey and Riley enlist the help of Ed III and his friend, Gin Rummy to find the real killer."
6633,549,22.0,8.1,300,Huey's teacher gives him full creative control over the schools Christmas play.
6634,549,22.0,8.5,391,"After getting beaten up by the mean and blind Col. Stinkmeaner, a humiliated Granddad wants a rematch."
6635,549,22.0,8.0,381,Huey and Riley team up to convince Granddad that his new girlfriend is actually a prostitute who is after his money.
6636,549,23.0,8.0,279,"Jazmine learns a harsh lesson about capitalism when her lemonade stand becomes a subsidiary of Wuncler, Inc."
6637,549,20.0,7.9,469,"When tycoon Ed Wuncler invites the Freemans to his garden party, Huey hopes to shock his white wealthy neighbors with his brand of ""the truth"". But things don't go as he planned."
6638,549,20.0,8.3,301,"When Granddad and Ed Wuncler open a soul-food restaurant, it ends up having a terrible effect on Woodcrest."
6639,549,22.0,7.8,286,Riley convinces Granddad to pretend he is blind so that Xzibit will pimp their ride. Huey is being stalked by a government agent. Or is it just his imagination?
6640,549,23.0,8.2,341,"Riley visits his favorite rapper, Gangstalicious, who's been shot and hospitalized. But is he really a ""gangsta""?"
6641,549,22.0,8.3,429,Huey disagrees with Riley - and apparently most Blacks - regarding the R. Kelly case.
6642,1111,22.0,7.5,40,"Susan and Mary split Dad's bowling ball in half with their new MP3 Player/Photon Laser, and then use the device to rewind time and make sure that Johnny gets blamed. / Johnny and Dukey use ... See full summary »"
6643,1111,21.0,7.4,42,"The Ice Pigs hockey team are big losers, so Johnny asks his sisters for help. / Mom has a big client coming over for dinner and Dad's freaking out while trying to make everything perfect."
6644,1111,21.0,6.9,41,"After Johnny agrees to test out their new Fuller Lip Lozenge, Susan and Mary use their Static Animator to bring his Mega Roboticle toy to life. / Mr. Black and Mr. White lose an alien ... See full summary »"
6645,1111,21.0,7.0,67,Things mysteriously disappear underground and Johnny and Dukey think it's mole people. / When Susan and Mary give Gil a special bubble love gum to make him love them it turns him into a rampaging monkey boy instead.
6646,1111,21.0,6.9,56,"Susan and Mary create the Alchemy 5000, a device that turns objects to gold. / Johnny's awful at baseball and Sissy and Bumper make fun of him, so he goes to his sisters for help."
6647,1111,22.0,7.4,52,"After much begging and pleading, the girls finally get permission to have their first dance party with boys. / A group of extreme teens is causing havoc in Porkbelly and it gets personal ... See full summary »"
6648,1111,22.0,7.3,46,Johnny is completely embarrased by his extremely slo mo scooter so he asks his sisters to make him a fast one. / Susan and Mary are presenting their Electro-Chromatic Blanket at the Science... See full summary »
6649,8,55.0,8.3,5581,"Dexter's world is rocked when a rival serial murderer, dubbed the Ice Truck Killer by the media, privately contacts him and reveals that he knows Dexter's grisly secret. Meanwhile, Dexter's sister Debra is transferred to Homicide."
6650,549,23.0,9.0,460,Martin Luther King comes out of a 32-year coma and Huey helps him to readjust. But Dr. King finds that his peaceful philosophy is no longer accepted in post-9/11 America.
6651,130,25.0,7.9,2946,Sokka and Katara meet a friend of their father who offers to take them to join the Water Tribe's navy. Aang fears his friends will choose seeing their father again over staying with him.
6652,1420,25.0,7.9,2946,Sokka and Katara meet a friend of their father who offers to take them to join the Water Tribe's navy. Aang fears his friends will choose seeing their father again over staying with him.
6653,130,25.0,8.2,3338,Aang's abilities as an airbender are challenged by a king.
6654,1420,25.0,8.2,3338,Aang's abilities as an airbender are challenged by a king.
6655,549,23.0,8.2,311,"Riley, Ed III and Rummy set out to kidnap Oprah Winfrey and it's up to Huey to stop them."
6656,130,25.0,8.7,3009,"Aang and friends arrive in the Earth Kingdom to begin his earthbending training, but a local general convinces Aang that all he needs to do is learn to control his Avatar state. Azula, ... See full summary »"
6657,1420,25.0,8.7,3009,"Aang and friends arrive in the Earth Kingdom to begin his earthbending training, but a local general convinces Aang that all he needs to do is learn to control his Avatar state. Azula, ... See full summary »"
6658,130,25.0,7.7,2882,"Aang hears a swamp calling to him. In the swamp, Aang and the gang find out that this is not any natural swamp."
6659,1420,25.0,7.7,2882,"Aang hears a swamp calling to him. In the swamp, Aang and the gang find out that this is not any natural swamp."
6660,549,23.0,8.4,327,An eccentric art teacher encourages Riley to express himself through graffiti. Huey watches nothing but shows with black people for two weeks to see if it has any negative side effects.
6661,130,25.0,8.2,2965,"On their way to Omashu, Team Avatar is forced to travel underground to avoid Fire Nation attacks. Iroh and Zuko adjust to life as fugitives."
6662,1420,25.0,8.2,2965,"On their way to Omashu, Team Avatar is forced to travel underground to avoid Fire Nation attacks. Iroh and Zuko adjust to life as fugitives."
6663,549,23.0,8.6,310,Ruckus' message of hating black people in order to get into White Heaven catches on. Huey tries to save a radical who was wrongly convicted of murder from being executed.
6664,549,22.0,7.6,261,"When one of Grandad's army buddies, Moe, dies, he and the boys return home to Chicago for the funeral. On the way there it is revealed that Grandad and Moe had a bad falling out over a girl... See full summary »"
6665,6475,53.0,6.8,194,"In 1931, Honolulu's tropical tranquility was shattered when a young Navy wife made an allegation of rape against five islanders."
6666,130,25.0,8.3,3550,Aang and Katara inadvertently set off a trap the brings the warmongering Fire Nation to the Southern Water Tribe's peaceful village at the South Pole.
6667,1420,25.0,8.3,3550,Aang and Katara inadvertently set off a trap the brings the warmongering Fire Nation to the Southern Water Tribe's peaceful village at the South Pole.
6668,130,25.0,9.3,4347,"A series of short stories covering some of the time spent by Katara, Toph, Iroh, Sokka, Aang, Zuko and Momo as they live in Ba Sing Se."
6669,1420,25.0,9.3,4347,"A series of short stories covering some of the time spent by Katara, Toph, Iroh, Sokka, Aang, Zuko and Momo as they live in Ba Sing Se."
6670,130,25.0,8.4,2812,"Finding the city of Aang's old friend, King Bumi, captured by the Fire Nation, the heroes hatch a plan to rescue Aang's earthbending teacher. Azula gathers two old friends to help her hunt the Avatar."
6671,1420,25.0,8.4,2812,"Finding the city of Aang's old friend, King Bumi, captured by the Fire Nation, the heroes hatch a plan to rescue Aang's earthbending teacher. Azula gathers two old friends to help her hunt the Avatar."
6672,8,53.0,8.8,7943,"Dexter's world is rocked when a rival serial murderer, dubbed the Ice Truck Killer by the media, privately contacts him and reveals that he knows Dexter's grisly secret. Meanwhile, Dexter's sister Debra is transferred to Homicide."
6673,130,25.0,8.6,2836,"Aang begins to learn earthbending from Toph; Uncle Iroh resumes teaching Zuko firebending to better prepare him for facing Azula, and reveals a new technique he learned from watching waterbenders."
6674,1420,25.0,8.6,2836,"Aang begins to learn earthbending from Toph; Uncle Iroh resumes teaching Zuko firebending to better prepare him for facing Azula, and reveals a new technique he learned from watching waterbenders."
6675,130,25.0,9.2,3451,"While looking for an Earthbending teacher, Aang, and his friends discover a young blind girl with secrets of her own."
6676,1420,25.0,9.2,3451,"While looking for an Earthbending teacher, Aang, and his friends discover a young blind girl with secrets of her own."
6677,130,25.0,8.9,3130,"In this special episode, we go back in time to the moment Appa was stolen, will find out where he has gone and who he has met along the way and more importantly where he is now!"
6678,1420,25.0,8.9,3130,"In this special episode, we go back in time to the moment Appa was stolen, will find out where he has gone and who he has met along the way and more importantly where he is now!"
6679,549,22.0,9.3,413,"Colonel Stinkmeaner returns from Hell after making a deal with the Devil, and possesses Tom in order to take revenge on Granddad."
6680,1111,21.0,7.0,41,"Dukey destroys one too many of Susan and Mary's things and Johnny won't do anything about it, so they invent a neural obedience collar to control Dukey's every move. / After Mary gets a ... See full summary »"
6681,1111,21.0,7.2,38,"Johnny can totally shred skateboarding video games, but he has a much harder time doing the real thing on Sissy Blakely's half-pipe and comes close to breaking every bone in his body. / ... See full summary »"
6682,1111,21.0,7.2,42,"Johnny can't figure out how to spell ""go"" at the spelling bee, so insists his sisters make him smart. / Johnny doesn't think it's fair that Susan and Mary get to skip a day of school and go... See full summary »"
6683,130,24.0,8.9,3386,"To contact the spirit of the previous Avatar, Aang must reach a temple in the Fire Nation before the sun sets on the following day. There he will learn what he must do to restore balance to... See full summary »"
6684,1420,24.0,8.9,3386,"To contact the spirit of the previous Avatar, Aang must reach a temple in the Fire Nation before the sun sets on the following day. There he will learn what he must do to restore balance to... See full summary »"
6685,130,23.0,8.1,3969,The legend of the Avatar is told. Katara and Sokka find a strange boy within an iceberg.
6686,1420,23.0,8.1,3969,The legend of the Avatar is told. Katara and Sokka find a strange boy within an iceberg.
6687,130,25.0,9.1,3097,"Team Avatar is getting chased by a mysterious machine, they become sleep deprived when they try to get away from Azula and her two friends. Katara and Toph get into a heated argument, she ... See full summary »"
6688,1420,25.0,9.1,3097,"Team Avatar is getting chased by a mysterious machine, they become sleep deprived when they try to get away from Azula and her two friends. Katara and Toph get into a heated argument, she ... See full summary »"
6689,130,25.0,8.5,3469,"After his departure from the Southern Air Temple 100 years ago, an excited Aang finally returns home but is disillusioned by what he finds there."
